,product_name,product_price,product_rating,sold_quantity,category_name,scraped_date,Product Price(USD),Product Price(GBP),Product Price(EUR),Product Price(INR)
205,Khukuri Rum 750Ml,2050.0,0.0,0.0,Spirits,12/05/2024,15.36,12.31,14.24,1281.25
206,Courvoisier VSOP Fine Cognac - 500 ml -By Cheers Online,6520.0,0.0,0.0,Spirits,12/05/2024,48.85,39.16,45.28,4075.0
207,Maker's Mark Bourbon Whisky - 1L -By Cheers Online,10300.0,0.0,0.0,Spirits,12/05/2024,77.17,61.86,71.53,6437.5
208,Gordon's London Dry Gin - 375 ml -By Cheers Online,2800.0,0.0,0.0,Spirits,12/05/2024,20.98,16.82,19.45,1750.0
209,Tequila Sierra coffee 600ml,5000.0,0.0,0.0,Spirits,12/05/2024,37.46,30.03,34.72,3125.0
210,Yarchagumba Beverage Golden Sapphire 750ML,11000.0,0.0,0.0,Spirits,12/05/2024,82.41,66.06,76.39,6875.0
211,Campari Bitter Liqueur - 1ltr -By Cheers Online,8825.0,0.0,0.0,Spirits,12/05/2024,66.11,53.0,61.29,5515.62
212,The Glenlivet Single Malt Scotch Whiskey750ml,8200.0,0.0,0.0,Spirits,12/05/2024,61.43,49.25,56.95,5125.0
213,Jagermeister 1000ML,7850.0,0.0,0.0,Spirits,12/05/2024,58.81,47.14,54.52,4906.25
214,Gordon's London Dry Gin - 1 ltr -By Cheers Online,6700.0,0.0,0.0,Spirits,12/05/2024,50.19,40.24,46.53,4187.5
215,Latte Macchiato Liquore Bottega 15%Cl50 - 500 ml,4800.0,0.0,0.0,Spirits,12/05/2024,35.96,28.83,33.34,3000.0
216,Pimm's Original Liquor - 1L -By Cheers Online,7500.0,0.0,0.0,Spirits,12/05/2024,56.19,45.04,52.09,4687.5
217,Bottega Bacur Distilled Dry Gin 700ML -By Cheers Online,6950.0,0.0,0.0,Spirits,12/05/2024,52.07,41.74,48.27,4343.75
218,Khukuri Rum 750ml,2040.0,0.0,0.0,Spirits,12/05/2024,15.28,12.25,14.17,1275.0
219,Olmega Tequla Silver 750 Ml,5600.0,0.0,0.0,Spirits,12/05/2024,41.95,33.63,38.89,3500.0
220,Yokaichi Imo 200Ml Japanese Shochu,1520.0,0.0,0.0,Spirits,12/05/2024,11.39,9.13,10.56,950.0
221,Martell VSOP Brandy - 1L -By Cheers Online,15200.0,0.0,0.0,Spirits,12/05/2024,113.87,91.29,105.56,9500.0
222,The Famous Grouse Blended Scotch Whiskey1L,7500.0,0.0,0.0,Spirits,12/05/2024,56.19,45.04,52.09,4687.5
223,Dewazakura  180Ml,1210.0,0.0,0.0,Spirits,12/05/2024,9.07,7.27,8.4,756.25
224,Le Favori Triple Sec Liqueur - 700ML -By Cheers Online,5500.0,0.0,0.0,Spirits,12/05/2024,41.2,33.03,38.2,3437.5
225,Gilbey's 1857 Special Dry Gin - 1 ltr -By Cheers Online,6500.0,0.0,0.0,Spirits,12/05/2024,48.7,39.04,45.14,4062.5
226,"Pomogranete Liquore Bottega 20%
Cl50 - 500 ml",4500.0,0.0,0.0,Spirits,12/05/2024,33.71,27.03,31.25,2812.5
227,Red Label Blended Scotch Whisky 750ml,5350.0,0.0,0.0,Spirits,12/05/2024,40.08,32.13,37.16,3343.75
228,Hana Awaka Sparkling Wine -Japanese Sparkling Wine 250Ml,1210.0,0.0,0.0,Spirits,12/05/2024,9.07,7.27,8.4,756.25
229,Antiquity Blue 750ml,3050.0,0.0,0.0,Spirits,12/05/2024,22.85,18.32,21.18,1906.25
230,Rasberry Liquore 15% Cl50 - 500 ml,4500.0,0.0,0.0,Spirits,12/05/2024,33.71,27.03,31.25,2812.5
231,Courvoisier Napoleon Cognac - 750 ml -By Cheers Online,9760.0,0.0,0.0,Spirits,12/05/2024,73.12,58.62,67.78,6100.0
232,Penfold Raswon's Merlot(750ml),2500.0,0.0,0.0,Spirits,12/05/2024,18.73,15.01,17.36,1562.5
233,"Bulldog Gin, 750ml -By Cheers Online",6420.0,0.0,0.0,Spirits,12/05/2024,48.1,38.56,44.59,4012.5
234,Monkey 47 Schwarzwald Dry Gin 500ml,9000.0,0.0,0.0,Spirits,12/05/2024,67.43,54.05,62.5,5625.0
235,Bandipur -750ml,5000.0,0.0,0.0,Spirits,12/05/2024,37.46,30.03,34.72,3125.0
236,8848 Vodka 750 ML,2100.0,0.0,0.0,Spirits,12/05/2024,15.73,12.61,14.58,1312.5
237,8848 Ray Vodka 750 Ml,2295.0,0.0,0.0,Spirits,12/05/2024,17.19,13.78,15.94,1434.38
238,Gordon's -1Ltr Imported Gin,6700.0,0.0,0.0,Spirits,12/05/2024,50.19,40.24,46.53,4187.5
239,Glenmorangie Lasanta Single Malt Scotch Whisky - 750 ml -By Cheers Online,11700.0,0.0,0.0,Spirits,12/05/2024,87.65,70.27,81.26,7312.5
240,Old Durbar Black Chimney - 750 ml,3650.0,0.0,0.0,Spirits,12/05/2024,27.34,21.92,25.35,2281.25
241,Jagermeister 500ML,4100.0,0.0,0.0,Spirits,12/05/2024,30.72,24.62,28.47,2562.5
242,Talisker 10 Years Whisky - 750ML -By Cheers Online,10500.0,0.0,0.0,Spirits,12/05/2024,78.66,63.06,72.92,6562.5
243,Liquiriza Liquore Bottega 25% Cl50 - 500 ml,4500.0,0.0,0.0,Spirits,12/05/2024,33.71,27.03,31.25,2812.5
244,Yokaichi ( Imo) 720Ml  Japanese Shochu,5320.0,0.0,0.0,Spirits,12/05/2024,39.86,31.95,36.95,3325.0
245,Old Durbar Two Continents 375ml,1350.0,0.0,0.0,Spirits,12/05/2024,10.11,8.11,9.38,843.75
246,Cointreau Orange Liqueur 1L,14680.0,0.0,0.0,Spirits,12/05/2024,109.98,88.16,101.95,9175.0
247,Elixir Amaro Erbe Alpine Bottega Bio 21% Cl50 - 500 ml,4500.0,0.0,0.0,Spirits,12/05/2024,33.71,27.03,31.25,2812.5
248,Himalayan Honey Hunter 15yrs Rum - 750ML -By Cheers Online,5125.0,0.0,0.0,Spirits,12/05/2024,38.4,30.78,35.59,3203.12
249,Khukri XXX Rum 180 ML,510.0,0.0,0.0,Spirits,12/05/2024,3.82,3.06,3.54,318.75
250,Jagermeister - 750ML German Liqueur,5875.0,0.0,0.0,Spirits,12/05/2024,44.01,35.28,40.8,3671.88
251,Old Monk XXX Rum 375ML,975.0,0.0,0.0,Spirits,12/05/2024,7.3,5.86,6.77,609.38
252,Old Durbar Two Continents 180ml,675.0,0.0,0.0,Spirits,12/05/2024,5.06,4.05,4.69,421.88
253,Vaccari Sambuca 700ML,8735.0,0.0,0.0,Spirits,12/05/2024,65.44,52.46,60.66,5459.38
254,Gianduia Liquore Bottega 17% Cl50 - 500 ml,4800.0,0.0,0.0,Spirits,12/05/2024,35.96,28.83,33.34,3000.0
255,Yokaichi (Imo) 1800Ml  Japanese Shochu,12410.0,0.0,0.0,Spirits,12/05/2024,92.97,74.53,86.19,7756.25
256,Bitter Accademia - 750 ml,8500.0,0.0,0.0,Spirits,12/05/2024,63.68,51.05,59.03,5312.5
257,Agavita Gold - 700ML Tequila,5200.0,0.0,0.0,Spirits,12/05/2024,38.96,31.23,36.11,3250.0
258,Fior Di Latte Liquore Bottega 15%Cl50 - 500 ml,5900.0,0.0,0.0,Spirits,12/05/2024,44.2,35.43,40.98,3687.5
259,Olmeca Silver 750ML,5795.0,5.0,0.0,Spirits,12/05/2024,43.41,34.8,40.25,3621.88
260,"Cardhu Malt 12yrs Whisky, 1L -By Cheers Online",11000.0,0.0,0.0,Spirits,12/05/2024,82.41,66.06,76.39,6875.0
261,Mustang Gold 375 Ml,580.0,0.0,0.0,Spirits,12/05/2024,4.35,3.48,4.03,362.5
262,Passport Old Reserve Blend Select Barrels 750,1140.0,0.0,0.0,Spirits,12/05/2024,8.54,6.85,7.92,712.5
263,Khukuri Spice Domestic Rum - 750ML -By Cheers Online,2400.0,0.0,0.0,Spirits,12/05/2024,17.98,14.41,16.67,1500.0
264,Baileys Irish Cream 1L,7875.0,0.0,0.0,Spirits,12/05/2024,59.0,47.29,54.69,4921.88
265,Mustang Gold 750,1200.0,0.0,0.0,Spirits,12/05/2024,8.99,7.21,8.33,750.0
266,Signature Premier Grain Whisky 750,3050.0,0.0,0.0,Spirits,12/05/2024,22.85,18.32,21.18,1906.25
267,Beefeater London Dry Gin 750ML,5305.0,0.0,0.0,Spirits,12/05/2024,39.74,31.86,36.84,3315.62
268,Glen Grant 10yrs 750ML,8110.0,0.0,0.0,Spirits,12/05/2024,60.76,48.71,56.32,5068.75
269,Singleton Whiskey 12yrs -700ML,7500.0,0.0,0.0,Spirits,12/05/2024,56.19,45.04,52.09,4687.5
270,Khukuri Xxx Rum 750 Ml,1980.0,0.0,0.0,Spirits,12/05/2024,14.83,11.89,13.75,1237.5
271,The Glenlivet 12 Years Whisky - 1L -By Cheers Online,10750.0,0.0,0.0,Spirits,12/05/2024,80.54,64.56,74.66,6718.75
272,Jagermeister - 1000ML German Liqueur,7800.0,0.0,0.0,Spirits,12/05/2024,58.44,46.84,54.17,4875.0
273,8848 Vodka 750 Ml,2095.0,0.0,0.0,Spirits,12/05/2024,15.7,12.58,14.55,1309.38
274,Signature Premier Grain Whisky 375,1360.0,0.0,0.0,Spirits,12/05/2024,10.19,8.17,9.45,850.0
275,Snowman Gin 750ML,2400.0,4.0,0.0,Spirits,12/05/2024,17.98,14.41,16.67,1500.0
276,Old Monk XXX Rum 750ML,1950.0,0.0,0.0,Spirits,12/05/2024,14.61,11.71,13.54,1218.75
277,Gill Marry Whisky 375Ml,560.0,0.0,0.0,Spirits,12/05/2024,4.2,3.36,3.89,350.0
278,Golden Oak 750ML,1160.0,0.0,0.0,Spirits,12/05/2024,8.69,6.97,8.06,725.0
279,Archers Peach Schnapps 1L,7000.0,0.0,0.0,Spirits,12/05/2024,52.44,42.04,48.61,4375.0
280,Yeti Vodka 375 ML,1140.0,0.0,0.0,Spirits,12/05/2024,8.54,6.85,7.92,712.5
281,The Himalayan Reserve Whisky 180 Ml,860.0,0.0,0.0,Spirits,12/05/2024,6.44,5.16,5.97,537.5
282,Yokaichi (Mugi) 1800Ml,12410.0,0.0,0.0,Spirits,12/05/2024,92.97,74.53,86.19,7756.25
283,Nomo Nomo-Sake 2 Litre,5315.0,0.0,0.0,Spirits,12/05/2024,39.82,31.92,36.91,3321.88
284,Old Durbar Black Chimney 375,1760.0,0.0,0.0,Spirits,12/05/2024,13.19,10.57,12.22,1100.0
285,"Caol Ila 12yrs Single Malt Whisky, 750ML -By Cheers Online",10200.0,0.0,0.0,Spirits,12/05/2024,76.42,61.26,70.84,6375.0
286,Talisker Storm Whisky - 700ML -By Cheers Online,10200.0,0.0,0.0,Spirits,12/05/2024,76.42,61.26,70.84,6375.0
287,Gill Marry Whisky 750Ml,1115.0,0.0,0.0,Spirits,12/05/2024,8.35,6.7,7.74,696.88
288,Le Favori Triple Sec 700ML,5490.0,0.0,0.0,Spirits,12/05/2024,41.13,32.97,38.13,3431.25
289,Baron Select Extra Premium Whisky 750Ml,1240.0,0.0,0.0,Spirits,12/05/2024,9.29,7.45,8.61,775.0
290,Golden Oak 750 Ml,1160.0,0.0,0.0,Spirits,12/05/2024,8.69,6.97,8.06,725.0
291,Exe Vodka 750Ml,1945.0,0.0,0.0,Spirits,12/05/2024,14.57,11.68,13.51,1215.62
292,Nepal Finest Khukuri Rum 750Ml,2000.0,0.0,0.0,Spirits,12/05/2024,14.98,12.01,13.89,1250.0
293,Golden Oak 180 Ml,290.0,0.0,0.0,Spirits,12/05/2024,2.17,1.74,2.01,181.25
294,Signature Rare Aged Whisky 750ml,2790.0,0.0,0.0,Spirits,12/05/2024,20.9,16.76,19.38,1743.75
295,Blue Fin 750Ml,1200.0,0.0,0.0,Spirits,12/05/2024,8.99,7.21,8.33,750.0
296,8848 Vodka -375ML,1075.0,0.0,0.0,Spirits,12/05/2024,8.05,6.46,7.47,671.88
297,"Camino Real Gold Tequila, 750ml -By Cheers Online",6500.0,0.0,0.0,Spirits,12/05/2024,48.7,39.04,45.14,4062.5
298,Jameson Irish Permium whiskey1L,7400.0,0.0,0.0,Spirits,12/05/2024,55.44,44.44,51.39,4625.0
299,Grand Master Rum(750 ml),1800.0,0.0,0.0,Spirits,12/05/2024,13.49,10.81,12.5,1125.0
300,Khukuri Xxx Rum 375 Ml,990.0,0.0,0.0,Spirits,12/05/2024,7.42,5.95,6.88,618.75
301,Old Durbar Scotch Black Chimney Whisky 750Ml,3350.0,0.0,0.0,Spirits,12/05/2024,25.1,20.12,23.27,2093.75
302,Golden Oak Premium Blended Malt 750 ML,1160.0,0.0,0.0,Spirits,12/05/2024,8.69,6.97,8.06,725.0
303,Blue Riband Gin 375ML,880.0,0.0,0.0,Spirits,12/05/2024,6.59,5.28,6.11,550.0
304,VAT 69 Whiskey -375ML,2425.0,0.0,0.0,Spirits,12/05/2024,18.17,14.56,16.84,1515.62
305,Good Quality Yorkshire Lebal 180 Ml,300.0,0.0,0.0,Spirits,12/05/2024,2.25,1.8,2.08,187.5
306,Old Monk XXX Rum -750ML,1975.0,0.0,0.0,Spirits,12/05/2024,14.8,11.86,13.72,1234.38
307,Johnnie Walker Red Label Premium Whisky 750Ml,5250.0,0.0,0.0,Spirits,12/05/2024,39.33,31.53,36.46,3281.25
308,Kalapatthar Blended Reserve Whisky 750Ml,2600.0,0.0,0.0,Spirits,12/05/2024,19.48,15.61,18.06,1625.0
309,Smirnoff Vodka 375ML (Bottled in Nepal),1100.0,0.0,0.0,Spirits,12/05/2024,8.24,6.61,7.64,687.5
310,Minsk Luxury 750Ml,1200.0,0.0,0.0,Spirits,12/05/2024,8.99,7.21,8.33,750.0
311,Grand Master XXX Rum 375 ML,850.0,0.0,0.0,Spirits,12/05/2024,6.37,5.1,5.9,531.25
312,Signature Premier Grain Whisky - 750 ml -By Cheers Online,2775.0,0.0,0.0,Spirits,12/05/2024,20.79,16.67,19.27,1734.38
313,8848 Vodka 375 ML,1065.0,0.0,0.0,Spirits,12/05/2024,7.98,6.4,7.4,665.62
314,"Captain Morgan Black Rum, 1L -By Cheers Online",6600.0,0.0,0.0,Spirits,12/05/2024,49.45,39.64,45.84,4125.0
315,Glenmorangie Nectar D'Or Single Malt Scotch Whisky - 750 ml -By Cheers Online,15300.0,0.0,0.0,Spirits,12/05/2024,114.62,91.89,106.26,9562.5
316,Captain Morgan Black Imported Rum 1L,6600.0,0.0,0.0,Spirits,12/05/2024,49.45,39.64,45.84,4125.0
317,Nude Superior Vodka - 750ML -By Cheers Online,2170.0,0.0,0.0,Spirits,12/05/2024,16.26,13.03,15.07,1356.25
318,Khukuri Xxx Rum 180 Ml,495.0,0.0,0.0,Spirits,12/05/2024,3.71,2.97,3.44,309.38
319,"Camino Real Silver Tequila, 750ml -By Cheers Online",6500.0,0.0,0.0,Spirits,12/05/2024,48.7,39.04,45.14,4062.5
320,Jamson Irish 750 Ml,5500.0,0.0,0.0,Spirits,12/05/2024,41.2,33.03,38.2,3437.5
321,Black Oak 750 Ml,1320.0,0.0,0.0,Spirits,12/05/2024,9.89,7.93,9.17,825.0
322,Highlander Pure White Vodka 750 ML,1150.0,0.0,0.0,Spirits,12/05/2024,8.62,6.91,7.99,718.75
323,Signature Premier Grain Whisky 180,675.0,0.0,0.0,Spirits,12/05/2024,5.06,4.05,4.69,421.88
324,Yorkshire Lebal 750 Ml,1040.0,0.0,0.0,Spirits,12/05/2024,7.79,6.25,7.22,650.0
325,Blue Fin 180Ml,300.0,0.0,0.0,Spirits,12/05/2024,2.25,1.8,2.08,187.5
326,Seto Bagh Vodka 180 ML,520.0,0.0,0.0,Spirits,12/05/2024,3.9,3.12,3.61,325.0
327,Khukri XXX Rum 180ml(PACK OF 3),1540.0,0.0,0.0,Spirits,12/05/2024,11.54,9.25,10.7,962.5
328,Nude Superior Vodka 750Ml,2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
329,Bacardi Black Original Premium Crafted Rum 750 ml,2625.0,0.0,0.0,Spirits,12/05/2024,19.67,15.76,18.23,1640.62
330,Finlandia Grapefruit - 750 ml -By Cheers Online,4650.0,0.0,0.0,Spirits,12/05/2024,34.84,27.93,32.29,2906.25
331,Yeti Vodka 375ML,1120.0,0.0,0.0,Spirits,12/05/2024,8.39,6.73,7.78,700.0
332,Tanqueray London Dry Gin 1L,8000.0,0.0,0.0,Spirits,12/05/2024,59.93,48.05,55.56,5000.0
333,Golden Oak Premium Blended Malt 375 ML,580.0,0.0,0.0,Spirits,12/05/2024,4.35,3.48,4.03,362.5
334,Seto Bagh Vodka 750 ML,2080.0,0.0,0.0,Spirits,12/05/2024,15.58,12.49,14.45,1300.0
335,Beefeater London Dry Gin 1L,6675.0,0.0,0.0,Spirits,12/05/2024,50.01,40.09,46.36,4171.88
336,Ballantine's 21yrs Whisky - 700ml -By Cheers Online,24000.0,0.0,0.0,Spirits,12/05/2024,179.8,144.14,166.68,15000.0
337,Old Durbar Black Chimni 375 Ml,1750.0,0.0,0.0,Spirits,12/05/2024,13.11,10.51,12.15,1093.75
338,Indri Single Malt Indian Whisky - 700ML -By Cheers Online,8900.0,0.0,0.0,Spirits,12/05/2024,66.68,53.45,61.81,5562.5
339,Khukri White Rum (750ml),2300.0,0.0,0.0,Spirits,12/05/2024,17.23,13.81,15.97,1437.5
340,Signature Red Preminium Grain Whisky 750Ml,2700.0,0.0,0.0,Spirits,12/05/2024,20.23,16.22,18.75,1687.5
341,Old Durbar Black Chimni 750 Ml,3500.0,0.0,0.0,Spirits,12/05/2024,26.22,21.02,24.31,2187.5
342,Yeti Vodka 180 ml,550.0,0.0,0.0,Spirits,12/05/2024,4.12,3.3,3.82,343.75
343,Highlander Vodka 180 Ml,270.0,0.0,0.0,Spirits,12/05/2024,2.02,1.62,1.88,168.75
344,8848 Vodka 750ML,2145.0,0.0,0.0,Spirits,12/05/2024,16.07,12.88,14.9,1340.62
345,Baron Whisky 375Ml,665.0,0.0,0.0,Spirits,12/05/2024,4.98,3.99,4.62,415.62
346,Old Durbar 375 ML,1375.0,0.0,0.0,Spirits,12/05/2024,10.3,8.26,9.55,859.38
347,Mustang Gold Whiskey 180ml,290.0,0.0,0.0,Spirits,12/05/2024,2.17,1.74,2.01,181.25
348,Johnnie Walker Red Label Premium Whisky - 375ML -By Cheers Online,2750.0,0.0,0.0,Spirits,12/05/2024,20.6,16.52,19.1,1718.75
349,Jack Daniel'S Jennessee Honey Whisky 1L,8900.0,0.0,0.0,Spirits,12/05/2024,66.68,53.45,61.81,5562.5
350,Sky Original Vodka 750Ml,2300.0,0.0,0.0,Spirits,12/05/2024,17.23,13.81,15.97,1437.5
351,Seagrams'S Royal Stage Deluxe Whisky 750Ml,2000.0,0.0,0.0,Spirits,12/05/2024,14.98,12.01,13.89,1250.0
352,Golden Oak 375 Ml,580.0,0.0,0.0,Spirits,12/05/2024,4.35,3.48,4.03,362.5
353,Black Oak 375 Ml,660.0,0.0,0.0,Spirits,12/05/2024,4.94,3.96,4.58,412.5
354,Blue Fin 35Ml,600.0,0.0,0.0,Spirits,12/05/2024,4.5,3.6,4.17,375.0
355,Blue Oak 750 Ml,1400.0,0.0,0.0,Spirits,12/05/2024,10.49,8.41,9.72,875.0
356,Signature Rare Aged Whiskey 375 ML,1240.0,0.0,0.0,Spirits,12/05/2024,9.29,7.45,8.61,775.0
357,Monkey Shoulder The Original 700Ml,7509.0,0.0,0.0,Spirits,12/05/2024,56.26,45.1,52.15,4693.12
358,Mustang Gold Whiskey 750ml,1160.0,0.0,0.0,Spirits,12/05/2024,8.69,6.97,8.06,725.0
359,8848 Vodka 750ml Made in Himalayan,2400.0,0.0,0.0,Spirits,12/05/2024,17.98,14.41,16.67,1500.0
360,Kavalan Distillery Select No.1 (50ml),1200.0,0.0,0.0,Spirits,12/05/2024,8.99,7.21,8.33,750.0
361,Jim Beam Black Bourbon Whisky -1L,8160.0,0.0,0.0,Spirits,12/05/2024,61.13,49.01,56.67,5100.0
362,Baron Full Whisky 750Ml,1325.0,0.0,0.0,Spirits,12/05/2024,9.93,7.96,9.2,828.12
363,Old Durbar Reserve 375ML,1390.0,0.0,0.0,Spirits,12/05/2024,10.41,8.35,9.65,868.75
364,Mr Downells Full Whisky 750Ml,1300.0,0.0,0.0,Spirits,12/05/2024,9.74,7.81,9.03,812.5
365,8848 Vodka 375 Ml,1049.0,0.0,0.0,Spirits,12/05/2024,7.86,6.3,7.29,655.62
366,Finlandia Lime - 750 ml -By Cheers Online,4650.0,0.0,0.0,Spirits,12/05/2024,34.84,27.93,32.29,2906.25
367,Signature Premier Grain Whiskey 750 ML,2680.0,0.0,0.0,Spirits,12/05/2024,20.08,16.1,18.61,1675.0
368,Signature Rare Aged Whisky 750Ml,2500.0,0.0,0.0,Spirits,12/05/2024,18.73,15.01,17.36,1562.5
369,Smirnoff Vodka 750ML (Bottled in Nepal),2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
370,Teacher's Whisky -350ML,2275.0,0.0,0.0,Spirits,12/05/2024,17.04,13.66,15.8,1421.88
371,Golden Oak Premium Blended Malt 180 ML,290.0,0.0,0.0,Spirits,12/05/2024,2.17,1.74,2.01,181.25
372,Signature Rare Aged Whiskey 180 ML,620.0,0.0,0.0,Spirits,12/05/2024,4.64,3.72,4.31,387.5
373,The Himalayan Reserve Whisky 750 Ml,3400.0,0.0,0.0,Spirits,12/05/2024,25.47,20.42,23.61,2125.0
374,Highlander Pure White Vodka 375 ML,575.0,0.0,0.0,Spirits,12/05/2024,4.31,3.45,3.99,359.38
375,8848 Vodka 180 Ml,525.0,0.0,0.0,Spirits,12/05/2024,3.93,3.15,3.65,328.12
376,Old Durbar Reserve -750mL,2775.0,0.0,0.0,Spirits,12/05/2024,20.79,16.67,19.27,1734.38
377,Ruslan Vodka -375ML,1100.0,0.0,0.0,Spirits,12/05/2024,8.24,6.61,7.64,687.5
378,"Absolut Peppar Vodka, 1ltr -By Cheers Online",6800.0,0.0,0.0,Spirits,12/05/2024,50.94,40.84,47.23,4250.0
379,Black Oak 180 Ml,330.0,0.0,0.0,Spirits,12/05/2024,2.47,1.98,2.29,206.25
380,Ruslan Vodka Triple Distilled 750ML,2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
381,Old Durbar Black Chimney 750 ML,3600.0,0.0,0.0,Spirits,12/05/2024,26.97,21.62,25.0,2250.0
382,Old Durbar 180 ML,680.0,0.0,0.0,Spirits,12/05/2024,5.09,4.08,4.72,425.0
383,Old Durbar 750 ML,2750.0,0.0,0.0,Spirits,12/05/2024,20.6,16.52,19.1,1718.75
384,Yeti Vodka 750 ML,2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
385,Limpiya Whisky 180Ml,400.0,0.0,0.0,Spirits,12/05/2024,3.0,2.4,2.78,250.0
386,Johnnie Walker Red Label 750 ML,5700.0,0.0,0.0,Spirits,12/05/2024,42.7,34.23,39.59,3562.5
387,Signature Premier Grain Whiskey 180 ML,670.0,0.0,0.0,Spirits,12/05/2024,5.02,4.02,4.65,418.75
388,Old Durbar Black Chimni 180 Ml,875.0,0.0,0.0,Spirits,12/05/2024,6.56,5.25,6.08,546.88
389,Highlander Vodka 375 Ml,540.0,0.0,0.0,Spirits,12/05/2024,4.05,3.24,3.75,337.5
390,Limpiya Whisky 750Ml,1590.0,0.0,0.0,Spirits,12/05/2024,11.91,9.55,11.04,993.75
391,Johnnie Walker Red Label 200 ML,1600.0,0.0,0.0,Spirits,12/05/2024,11.99,9.61,11.11,1000.0
392,The Original Black Oak Preminium Blended Malt Whisky 750Ml,1400.0,0.0,0.0,Spirits,12/05/2024,10.49,8.41,9.72,875.0
393,Polska Vodka 750ML,2675.0,0.0,0.0,Spirits,12/05/2024,20.04,16.07,18.58,1671.88
394,Vat 69 750 Ml,4370.0,0.0,0.0,Spirits,12/05/2024,32.74,26.24,30.35,2731.25
395,Johnnie Walker Gold Label  Whisky-1L,13000.0,0.0,0.0,Spirits,12/05/2024,97.39,78.07,90.28,8125.0
396,Signature Rare Aged Whiskey 750 ML,2500.0,0.0,0.0,Spirits,12/05/2024,18.73,15.01,17.36,1562.5
397,J89 Select Cask Double Wood 12yrs 750ML,4500.0,0.0,0.0,Spirits,12/05/2024,33.71,27.03,31.25,2812.5
398,Ruslan Vodka Triple Distilled 750ML (2 Bottle),4100.0,0.0,0.0,Spirits,12/05/2024,30.72,24.62,28.47,2562.5
399,"Canadian Club Whisky, 1L -By Cheers Online",10300.0,0.0,0.0,Spirits,12/05/2024,77.17,61.86,71.53,6437.5
400,Old Durbar Black Chimney 180 ML,900.0,0.0,0.0,Spirits,12/05/2024,6.74,5.41,6.25,562.5
401,Royal Blue Whisky Half 375Ml,735.0,0.0,0.0,Spirits,12/05/2024,5.51,4.41,5.1,459.38
402,Johnnie Walker Red Label 375 ML,3000.0,0.0,0.0,Spirits,12/05/2024,22.48,18.02,20.83,1875.0
403,Bandipur Whiskey 750 Ml,4800.0,0.0,0.0,Spirits,12/05/2024,35.96,28.83,33.34,3000.0
404,Gurkhas and Guns Whisky -750ML,3080.0,0.0,0.0,Spirits,12/05/2024,23.07,18.5,21.39,1925.0
405,Old Durbar Black Chimney -180ML,915.0,0.0,0.0,Spirits,12/05/2024,6.85,5.5,6.35,571.88
406,Antiquity Blue 180ml(PACK OF 3),2290.0,0.0,0.0,Spirits,12/05/2024,17.16,13.75,15.9,1431.25
407,Malebu Rum 1000 Ml,7000.0,0.0,0.0,Spirits,12/05/2024,52.44,42.04,48.61,4375.0
408,Khukuri White Domestic Rum 750Ml,2400.0,0.0,0.0,Spirits,12/05/2024,17.98,14.41,16.67,1500.0
409,Mustang Gold Whiskey 375ml,580.0,0.0,0.0,Spirits,12/05/2024,4.35,3.48,4.03,362.5
410,Captain Morgan Spiced Gold Imported Rum -1L,6700.0,0.0,0.0,Spirits,12/05/2024,50.19,40.24,46.53,4187.5
411,Old Durbar Black Chimney Whisky 750Ml,3400.0,0.0,0.0,Spirits,12/05/2024,25.47,20.42,23.61,2125.0
412,Grant's Blended Scotch Whisky - 1 ltr -By Cheers Online,7310.0,0.0,0.0,Spirits,12/05/2024,54.76,43.9,50.77,4568.75
413,Ruslan Vodka Triple Distilled 750Ml,2100.0,0.0,0.0,Spirits,12/05/2024,15.73,12.61,14.58,1312.5
414,Highlander Pure White Vodka 180 ML,285.0,0.0,0.0,Spirits,12/05/2024,2.14,1.71,1.98,178.12
415,Johnnie Walker Black Label Premium Whisky 1L,8600.0,0.0,0.0,Spirits,12/05/2024,64.43,51.65,59.73,5375.0
416,Baron Qua Whisky 180Ml,335.0,0.0,0.0,Spirits,12/05/2024,2.51,2.01,2.33,209.38
417,Yeti Vodka 180 ML,570.0,0.0,0.0,Spirits,12/05/2024,4.27,3.42,3.96,356.25
418,Malibu White Rum With Coconut 1L,6500.0,0.0,0.0,Spirits,12/05/2024,48.7,39.04,45.14,4062.5
419,Old Durbar 1LTR,4635.0,0.0,0.0,Spirits,12/05/2024,34.72,27.84,32.19,2896.88
420,Ruslan Vodka 375 ML,1080.0,0.0,0.0,Spirits,12/05/2024,8.09,6.49,7.5,675.0
421,Signature Rare Aged Whisky -375ml,1245.0,0.0,0.0,Spirits,12/05/2024,9.33,7.48,8.65,778.12
422,Finlandia Mango - 750 ml -By Cheers Online,4650.0,0.0,0.0,Spirits,12/05/2024,34.84,27.93,32.29,2906.25
423,Baileys Original Irish Cream 70cl,7450.0,0.0,0.0,Spirits,12/05/2024,55.81,44.74,51.74,4656.25
424,Nude Superior Vodka 750 Ml,2010.0,0.0,0.0,Spirits,12/05/2024,15.06,12.07,13.96,1256.25
